JCR:UUID,PATH,TYPE,JCR:CONTENT/METADATA/DC:FORMAT,TITLE,EXPIRES,JCR:CONTENT/METADATA/XMP:RHCC-FILE-LAST-MODIFIED,,JCR:CONTENT/METADATA/DC:LANGUAGE,JCR:CONTENT/METADATA/XMP:RHCC-ASSET-URL,JCR:CONTENT/METADATA/XMP:RHCC-AUDIENCE,JCR:CONTENT/METADATA/DAM:STATUS,JCR:CONTENT/METADATA/DC:DESCRIPTION,JCR:CONTENT/METADATA/XMP:RHCC-AUTHOR,JCR:CONTENT/METADATA/XMP:RHCC-BUSINESS-CHALLENGE,JCR:CONTENT/METADATA/XMP:RHCC-COMPETITOR,JCR:CONTENT/METADATA/XMP:RHCC-CONTENT-TYPE,JCR:CONTENT/METADATA/XMP:RHCC-DISTRIBUTION-TERMS,JCR:CONTENT/METADATA/XMP:RHCC-INDUSTRY,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-COMPONENT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-LINE,JCR:CONTENT/METADATA/XMP:RHCC-REGION,JCR:CONTENT/METADATA/XMP:RHCC-SALES-STAGE,JCR:CONTENT/METADATA/XMP:RHCC-SOURCE-URL,JCR:CONTENT/METADATA/XMP:RHCC-TOPICS,JCR:CONTENT/METADATA/XMP:RHCC-TRAINING-AND-CERTIFICATION,JCR:CONTENT/METADATA/XMP:RHCC-PARTNERS,JCR:CONTENT/METADATA/XMP:RHCC-PERSONA,JCR:CONTENT/METADATA/XMP:RHCC-ROLES,JCR:CONTENT/METADATA/XMP:RHCC-SALES-PLAY
c8e11f0b-7971-42cb-9831-b655fc31b342,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Partners-Standardize on RHEL Objection handling Guide.pdf,PDF,application/pdf,Objection handling guide - Standardize on RHEL - partner,2025-07-15T20:00:00.000-04:00,2024-01-16T17:57:42.951Z,,en,https://docs.google.com/document/d/1KPbxtZeDENBVL35VEmjEGBM9tZATeDk8FHmg8NqbitQ/edit,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Use this document to help you manage objections when discussing Standardization on Red Hat Enterprise Linux with your customers.,Luis I. Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:sales-guide,confidential - channel nda required,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate;rhcc-sales-stage:5-close;rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate,https://docs.google.com/document/d/1KPbxtZeDENBVL35VEmjEGBM9tZATeDk8FHmg8NqbitQ/edit,,,,,rhcc-roles:sales-manager;rhcc-roles:account-executive-commercial;rhcc-roles:ssp,rhcc-sales-play:standardize-on-linux-for-any-workload
f5d10106-a1b3-4890-8800-b7733818d65c,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on Linux - Committed Spend Programs.pdf,PDF,application/pdf,Standardize on Linux - Committed Spend Programs,2025-03-27T20:00:00.000-04:00,2023-09-28T19:02:48.964Z,,en,,rhcc-audience:internal,available,Red Hat’s Hybrid Committed Spend Program allows customers to purchase and deploy products when and where they need them. ,Luis I. Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:sales-guide,confidential - red hat only,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate;rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate,,rhcc-topics:linux,,,,,rhcc-sales-play:standardize-on-linux-for-any-workload
40a0b823-5e5d-47b9-9a12-a88f7236c06c,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on Linux - Common customer challenges.pdf,PDF,application/pdf,Standardize on Linux - Common customer challenges,2025-04-05T20:00:00.000-04:00,2023-09-28T18:57:48.958Z,,en,,rhcc-audience:internal,available,"Common customer challenges 
sellers find when having  Standardize on Linux conversations.",Luis I. Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:sales-guide,confidential - red hat only,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate;rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate,,rhcc-topics:linux,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:ssp;rhcc-roles:sales-manager,rhcc-sales-play:standardize-on-linux-for-any-workload
64e62300-b9c1-4634-976c-693db9f6c0d6,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on Linux for any workload - suggested sales meetings.pdf,PDF,application/pdf,Standardize on Linux for any workload - suggested sales meetings,2025-03-26T20:00:00.000-04:00,2023-09-27T21:17:48.948Z,,en,,rhcc-audience:internal,available,"Standardize on Linux for any workload - suggested sales meetings for intro, business and technical buyers",Luis I Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:sales-guide,confidential - red hat only,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate;rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate,,rhcc-topics:linux,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:ssp;rhcc-roles:sales-manager,rhcc-sales-play:standardize-on-linux-for-any-workload
cfaa0e37-75db-4f5d-a9ff-8613a5e9739c,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on RHEL - Discovery and Qualification Guide.pdf,PDF,application/pdf,Discovery and qualification guide - Standardize on RHEL,2025-05-17T13:53:00.000-04:00,2023-12-03T23:27:34.069Z,,en,https://docs.google.com/document/d/1ByWQacsATJuXnMa4Hr9j0T1RxK_22E7_iRCTLnNSaaU/edit,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,"This guide will help you initiate conversations on, discover, and qualify opportunities for standardizing on Red Hat Enterprise Linux. When the following questions are properly answered, the opportunity is ready to move to the next stage in the pipeline.",Luis I Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:sales-guide,confidential - channel nda required,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover,https://docs.google.com/document/d/1ByWQacsATJuXnMa4Hr9j0T1RxK_22E7_iRCTLnNSaaU/edit,rhcc-topics:linux,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:ssp;rhcc-roles:sales-manager,rhcc-sales-play:standardize-on-linux-for-any-workload
76df9bf2-8d6c-4528-ae13-9af4aa003426,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on RHEL Objection handling Guide.pdf,PDF,application/pdf,Objection handling guide - Standardize on RHEL,2025-04-12T20:00:00.000-04:00,2023-10-13T17:49:44.501Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Use this document to help you manage objections when discussing Standardization on Red Hat Enterprise Linux with your customers.,Luis I Cotrtes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:sales-guide,confidential - red hat only,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate;rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate;rhcc-sales-stage:5-close,,,,,,rhcc-roles:ssp;rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:sales-manager,rhcc-sales-play:standardize-on-linux-for-any-workload
1f578928-0828-432d-9f4d-344be76a1017,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on RHEL email sequence.pdf,PDF,application/pdf,Standardize on RHEL email sequence,2025-06-18T00:00:00.000Z,2023-12-18T20:06:05.916Z,,en,https://docs.google.com/document/d/1YjgpQXI5xVkkF1KfN_oi-odAyYMqVbwl7iP3pR2V6Ts/edit?pli=1,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,"This email sequence for LoB and tehcnical audiences will help you engage with prospects to gain initial meetings.
",Luis I. Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:email,confidential - channel nda required,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover,https://docs.google.com/document/d/1YjgpQXI5xVkkF1KfN_oi-odAyYMqVbwl7iP3pR2V6Ts/edit?pli=1,rhcc-topics:linux,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:ssp;rhcc-roles:sales-manager,rhcc-sales-play:standardize-on-linux-for-any-workload
3cf9e326-106b-4a15-9c97-0b7ed9cab81e,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on RHEL summary of Objection-handling Guide.pdf,PDF,application/pdf,Objection handling guide summary - Standardize on RHEL,2025-06-17T20:00:00.000-04:00,2023-12-18T20:11:53.963Z,,en,https://docs.google.com/document/d/1AzujhCs69q4G7nRckQADNlAiIGSklBLTHcpFUBIdcfE/edit#heading=h.66y4kqbj468a,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,"Use this document to help you manage objections when discussing Standardization on Red Hat Enterprise Linux with your customers. Find the complete Objection Handling guide in the sales play
",Luis I. Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:sales-guide,confidential - channel nda required,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate;rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate;rhcc-sales-stage:5-close,https://docs.google.com/document/d/1AzujhCs69q4G7nRckQADNlAiIGSklBLTHcpFUBIdcfE/edit#heading=h.66y4kqbj468a,rhcc-topics:linux,,,,,rhcc-sales-play:standardize-on-linux-for-any-workload
54b4383f-ada4-4589-8666-36a6c959c287,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/Standardize on Red Hat Enterprise Linux Cheatsheet.pdf,PDF,application/pdf,Standardize on Red Hat Enterprise Linux Cheatsheet,2025-04-30T00:00:00.000Z,2023-10-27T18:43:27.627Z,,en,https://docs.google.com/document/d/1CoZrngovPnBhUKTJaeINkTmdrWlgHdblzMCMN8O2_-I/edit,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,"This cheatsheet provides a concise overview of the opportunity, key messages, actions, and questions to initiate customer conversations around Standardizing on Red Hat Enterprise Linux.",Luis I Cortes,rhcc-business-challenge:linux-standardization,,rhcc-content-type:cheatsheet,confidential - channel nda required,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate;rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate,https://docs.google.com/document/d/1CoZrngovPnBhUKTJaeINkTmdrWlgHdblzMCMN8O2_-I/edit,rhcc-topics:linux,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:sales-manager;rhcc-roles:ssp,
c0c8d48b-03e1-4923-959f-5d8fd6c35d6c,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/standardize-on-linux-for-any-workload-sales-play-sellers-deck.pdf,PDF,application/pdf,Standardize on Linux for any workload Sales Play Sellers Deck,2025-01-27T19:00:00.000-05:00,2023-07-28T16:27:55.213Z,,en,,rhcc-audience:internal,available,The Standardize on Linux for any workload sales play is a complete framework to help you understand selling RHEL in the market to offer customers the freedom and stability to deploy applications and operate anywhere.,Jon Benedict,,,rhcc-content-type:sales-conversation-guide,confidential - red hat only,,rhcc-product:red-hat-enterprise-linux,,,,,https://docs.google.com/presentation/d/14i-gExoH_tmn05BC3-ygadHHaY7y7nNp3ltDretvEVA/edit#slide=id.g12ecf3d7181_0_0,,,,,,rhcc-sales-play:standardize-on-linux-for-any-workload
d664e1da-2fc5-4bce-8c81-17a3192cf6fe,/content/dam/rhcc/pnt/sales/sales-plays/standardize-on-linux/value-messaging-framework-rhel-sales-play.pdf,PDF,application/pdf,Value Messaging Framework - RHEL sales play,2025-06-20T00:00:00.000Z,2023-12-20T18:01:52.387Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,A high-level RHEL sales play narrative focused on business value and customer challenges (outside-in perspective) to help guide AE's conversation with C-suite and VP personas.,Richa Srivastava,rhcc-business-challenge:linux-standardization,,rhcc-content-type:messaging-guide,confidential - channel nda required,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,rhcc-region:global,rhcc-sales-stage:1-discover;rhcc-sales-stage:2-validate;rhcc-sales-stage:3-propose;rhcc-sales-stage:4-negotiate;rhcc-sales-stage:5-close,https://docs.google.com/document/d/1MqS1C6jtypOkyvyCrtB6Nl6qmupfKSkKCeBBYAXoQSI/edit#heading=h.66y4kqbj468a,,,,rhcc-persona:c-suite;rhcc-persona:it-c-suite;rhcc-persona:it-operations-leader,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:sales-manager,rhcc-sales-play:standardize-on-linux-for-any-workload
10a7bf41-94e6-413c-a1c8-a1a2b7b32fc3,/content/dam/rhcc/pnt/sales/sales-plays/general-sales-plays-content/buyers-journey-sales-play-guide.pdf,PDF,application/pdf,Buyers Journey + Sales Play Guide,2025-01-27T19:00:00.000-05:00,2023-07-28T16:17:49.364Z,,en,,rhcc-audience:internal,available,"The process customers go through to become aware, evaluate, and ultimately make a purchase.",JoEllen Pedde,,,rhcc-content-type:sales-training-presentation,confidential - red hat only,,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-application-foundations;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,,,,https://docs.google.com/presentation/d/1X9jmkRjUDcNnonT8rYUY6BKdv-Y7eZ1kihGFq94bmyc/edit#slide=id.g15b5862ccf7_0_2810,,,,,,
14084361-8456-4a8a-bc7b-5c025efa43af,/content/dam/rhcc/pnt/sales/sales-plays/sales-play-overview-pg-docs/AI_ML - Execution Kit _ Q1 2023.pdf,PDF,application/pdf,AI/ML - Execution Kit | Q1 2023,2025-01-25T19:00:00.000-05:00,2023-07-26T17:17:23.512Z,,en,,rhcc-audience:internal,available,AI/ML - Execution Kit | Q1 2023,Avnish Bangar ,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:consultant;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:project-manager-pm;rhcc-roles:sales-manager;rhcc-roles:service-manager;rhcc-roles:services;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer;rhcc-roles:training-manager,
8ccc4fcb-9f50-4b1b-8a2e-d72be939318b,/content/dam/rhcc/pnt/sales/sales-plays/sales-play-overview-pg-docs/Buyers Journey and Sales Play Guide.pdf,PDF,application/pdf,Buyers Journey + Sales Play Guide,2025-01-25T19:00:00.000-05:00,2023-07-26T17:01:56.483Z,,en,,rhcc-audience:internal,available,Buyers Journey + Sales Play Guide,Jana ,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:consultant;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:project-manager-pm;rhcc-roles:sales-manager;rhcc-roles:service-manager;rhcc-roles:services;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer;rhcc-roles:training-manager,
68786711-627a-495f-805d-5ececaae5b81,/content/dam/rhcc/pnt/sales/sales-plays/sales-play-overview-pg-docs/Cloud to the Edge - Execution Kit _ Q2 2023.pdf,PDF,application/pdf,Cloud to the Edge - Execution Kit | Q2 2023,2025-01-25T19:00:00.000-05:00,2023-07-26T17:17:26.453Z,,en,,rhcc-audience:internal,available,Cloud to the Edge - Execution Kit | Q2 2023,Avnish Bangar ,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:consultant;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:project-manager-pm;rhcc-roles:sales-manager;rhcc-roles:service-manager;rhcc-roles:services;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer;rhcc-roles:training-manager,
39e58b9a-ed50-4c32-a850-a69104ac84f7,/content/dam/rhcc/pnt/sales/sales-plays/sales-play-overview-pg-docs/MEDDPICC opportunity qualification process.pdf,PDF,application/pdf,MEDDPICC opportunity qualification process,2025-01-25T19:00:00.000-05:00,2023-07-26T17:02:38.407Z,,en,,rhcc-audience:internal,available,MEDDPICC opportunity qualification process,Jana ,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:consultant;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:project-manager-pm;rhcc-roles:sales-manager;rhcc-roles:service-manager;rhcc-roles:services;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer;rhcc-roles:training-manager,
c3975a42-d99a-4c10-903b-26dfae479c3e,/content/dam/rhcc/pnt/sales/sales-plays/sales-play-overview-pg-docs/New App Dev and Delivery Sales Play Battlecard v1.pdf,PDF,application/pdf,Accelerate New Application Development Summary Card,2025-01-25T19:00:00.000-05:00,2023-07-26T17:16:08.484Z,,en,,rhcc-audience:internal,available,Accelerate New Application Development Summary Card,Avnish Bangar ,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:consultant;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:project-manager-pm;rhcc-roles:sales-manager;rhcc-roles:service-manager;rhcc-roles:services;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer;rhcc-roles:training-manager,
51f3686e-5c5d-4eb1-b884-1951a21d4ff6,/content/dam/rhcc/pnt/sales/sales-plays/sales-play-overview-pg-docs/Open hybrid cloud value framework (May 2023).pdf,PDF,application/pdf,Open hybrid cloud value framework (May 2023),2025-01-25T19:00:00.000-05:00,2023-07-26T16:54:56.485Z,,en,,rhcc-audience:internal,available,Open hybrid cloud value framework (May 2023).pdf,Avnish Bangar ,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,rhcc-roles:account-executive-commercial;rhcc-roles:account-executive-enterprise;rhcc-roles:architect;rhcc-roles:chief-architect;rhcc-roles:cloud-success-architect-csa;rhcc-roles:commercial-account-sa;rhcc-roles:consultant;rhcc-roles:customer-success-executive-cse;rhcc-roles:customer-success-manager-csm;rhcc-roles:ecosystem-sa;rhcc-roles:enterprise-account-sa;rhcc-roles:portfolio-ssa;rhcc-roles:product-ssa;rhcc-roles:project-manager-pm;rhcc-roles:sales-manager;rhcc-roles:service-manager;rhcc-roles:services;rhcc-roles:ssp;rhcc-roles:technical-account-manager-tam;rhcc-roles:technical-services-manager;rhcc-roles:technical-support-engineer;rhcc-roles:training-manager,
